id_estudiante,nombre,anio_ingreso,ciclo,carrera,sociabilidad,comorbilidad,mascarilla
U202401865,Leonardo Diaz Valdez,2024,3,Ingeniería de Software,0.75,0,0
U202401866,Bruno Huamani Delgado,2024,2,Contabilidad y Finanzas,0.66,0,0
U201901867,Mateo Lopez Ortega,2019,10,Ingeniería de Sistemas de Información,0.61,0,0
U201701868,Pablo Castro Arreola,2017,10,Ingeniería Civil,0.76,0,0
U202101869,Javier Salinas Cruz,2021,8,Psicología Educacional,1,0,0
U201801870,Alonso Ramirez Ibarra,2018,10,Ingeniería de Sistemas de Información,0.48,0,0
U202201871,Martin Lopez Silva,2022,7,Comunicación y Marketing,0.45,0,0
U202201872,Cesar Alvarez Palomino,2022,6,Comunicación Audiovisual y Medios Interactivos,0.54,0,0
U201801873,Ariana Ramirez Arreola,2018,10,Administración y Finanzas,0.96,0,0
U201701874,Diego Guerrero Silva,2017,10,Comunicación y Marketing,0.7,0,0
U202501875,Jonatan Salinas Silva,2025,1,Administración y Negocios Internacionales,0.5,0,0
U202201876,Romina Rojas Silva,2022,7,Comunicación Audiovisual y Medios Interactivos,0.74,0,0
U202401877,Romina Ramirez Salas,2024,3,Comunicación y Marketing,0.49,1,0
U202201878,Jonatan Morales Ortega,2022,6,Administración y Marketing,0.92,0,0
U201701879,Alejandro Ramirez Quispe,2017,10,Ingeniería Civil,1,0,0
U202301880,Romina Cabrera Rivera,2023,4,Administración y Finanzas,0.52,0,0
U202201881,Rafael Garcia Huamani,2022,7,Ingeniería de Software,0.53,0,0
U202301882,Abril Perez Valdez,2023,5,Comunicación e Imagen Empresarial,0.67,0,0
U202101883,Valeria Carranza Mamani,2021,8,Contabilidad y Finanzas,0.23,0,0
U201801884,Sebastian Cabrera Ibarra,2018,10,Ingeniería de Ciberseguridad,0.93,0,0
U201701885,Gabriela Reyes Castañeda,2017,10,Administración y Negocios Internacionales,0.56,0,0
U201901886,Marcos Morales Vera,2019,10,Comunicación e Imagen Empresarial,0.68,0,0
U202001887,Abril Cabrera Aguilar,2020,10,Comunicación e Imagen Empresarial,0.67,0,0
U202401888,Aldo Mendoza Zapata,2024,3,Contabilidad y Administración,0.47,0,0
U202001889,Roxana Gomez Campos,2020,10,Comunicación e Imagen Empresarial,0.62,0,0
U202301890,Gabriela Dominguez Salas,2023,5,Ingeniería de Software,0.7,0,0
U202301891,Giancarlo Gomez Palomino,2023,4,Ingeniería Industrial,0.51,1,0
U202201892,Rafael Medina Delgado,2022,6,Administración y Finanzas,0.83,0,0
U201801893,Diego Huamani Paredes,2018,10,Comunicación Audiovisual y Medios Interactivos,0.53,0,0
U202201894,Marcos Lopez Salas,2022,7,Comunicación y Marketing,0.74,0,0
U201701895,Valeria Salinas Vera,2017,10,Contabilidad y Finanzas,0.55,0,0
U202101896,Andrea Diaz Romero,2021,8,Ingeniería de Sistemas de Información,1,0,0
U201901897,Giancarlo Paredes Silva,2019,10,Ingeniería Civil,0.58,0,0
U201801898,Cesar Carranza Castañeda,2018,10,Ingeniería de Software,0.88,0,0
U202101899,Mauro Ramirez Palomino,2021,9,Contabilidad y Administración,0.54,0,0
U202101900,Bruno Dominguez Salas,2021,8,Economía y Ciencia de Datos,0.74,0,0
U202101901,Abril Torres Ortega,2021,8,Administración y Negocios Internacionales,0.62,1,0
U202301902,Ignacio Herrera Ortega,2023,5,Derecho,0.72,0,0
U201901903,Sofia Rojas Romero,2019,10,Comunicación e Imagen Empresarial,0.66,0,0
U202401904,Sebastian Mendoza Silva,2024,3,Administración,0.24,0,0
U201701905,Carla Ramirez Delgado,2017,10,Comunicación y Marketing,0.42,0,0
U202401906,Claudia Cabrera Quispe,2024,2,Psicología Educacional,0.82,1,0
U201801907,Mauro Lopez Mamani,2018,10,Comunicación y Periodismo,0.64,0,0
U202001908,Pablo Flores Huamani,2020,10,Ingeniería Civil,0.6,0,0
U202401909,Abril Paredes Romero,2024,3,Comunicación y Periodismo,0.6,1,0
U201801910,Elisa Lopez Delgado,2018,10,Economía y Ciencia de Datos,0.52,0,0
U202001911,Andrea Medina Silva,2020,10,Ingeniería Civil,0.77,0,0
U201801912,Paula Alvarez Delgado,2018,10,Relaciones Internacionales,0.66,0,0
U202301913,Camila Mendoza Ortega,2023,4,Comunicación e Imagen Empresarial,0.41,0,0
U202401914,Alonso Salinas Delgado,2024,2,Relaciones Internacionales,0.78,1,0
U202501915,Leonardo Garcia Romero,2025,1,Relaciones Internacionales,0.97,0,0
U201801916,Daniel Rojas Silva,2018,10,Ingeniería de Software,0.02,0,0
U202401917,Romina Flores Romero,2024,3,Psicología Educacional,0.91,0,0
U202501918,Alejandro Huamani Silva,2025,1,Ingeniería de Sistemas de Información,0.62,0,0
U202101919,Elisa Lopez Cruz,2021,8,Ingeniería de Software,0.66,0,0
U202101920,Martin Perez Valdez,2021,9,Ingeniería de Ciberseguridad,0.81,0,0
U201701921,Sebastian Valverde Zapata,2017,10,Relaciones Internacionales,1,0,0
U202301922,Belen Morales Silva,2023,5,Comunicación y Periodismo,0.51,0,0
U201901923,Liliana Alvarez Paredes,2019,10,Contabilidad y Administración,0.52,0,0
U202501924,Rafael Lopez Mamani,2025,1,Administración y Negocios Internacionales,0.77,0,0
U202301925,Sofia Mendoza Escobar,2023,5,Administración y Negocios Internacionales,0.78,1,0
U202401926,Daniel Carranza Salas,2024,3,Contabilidad y Finanzas,0.86,0,0
U202501927,Romina Soto Rivera,2025,1,Economía y Ciencia de Datos,0.46,0,0
U202201928,Rafael Ramirez Vega,2022,6,Administración y Marketing,0.88,0,0
U202201929,Camila Guerrero Vega,2022,6,Ingeniería Industrial,0.8,0,0
U201701930,Rafael Diaz Escobar,2017,10,Contabilidad y Administración,0.75,0,0
U202001931,Ariana Morales Quispe,2020,10,Ingeniería de Software,0.78,0,0
U202301932,Andrea Torres Rivera,2023,4,Administración y Marketing,0.82,0,0
U202401933,Mateo Rojas Rivera,2024,2,Administración y Negocios Internacionales,0.23,0,0
U201901934,Ariana Paredes Delgado,2019,10,Comunicación y Periodismo,0.57,1,0
U202401935,Renata Garcia Hernandez,2024,2,Comunicación e Imagen Empresarial,1,0,0
U202401936,Camila Cabrera Delgado,2024,2,Comunicación y Periodismo,0.64,0,0
U202201937,Roxana Morales Arreola,2022,7,Psicología Educacional,0.55,1,0
U201801938,Valeria Dominguez Palomino,2018,10,Relaciones Internacionales,0.33,0,0
U202201939,Ignacio Morales Salas,2022,6,Comunicación e Imagen Empresarial,0.61,0,0
U201801940,Diego Flores Zapata,2018,10,Comunicación y Periodismo,0.45,1,0
U202301941,Rafael Torres Quispe,2023,5,Economía y Ciencia de Datos,0.41,0,0
U202401942,Bruno Cabrera Vega,2024,2,Administración,0.65,0,0
U202501943,Aldo Cabrera Silva,2025,1,Ingeniería de Gestión Empresarial,0.9,0,0
U202501944,Isabella Lopez Delgado,2025,1,Ingeniería de Ciberseguridad,0.56,1,0
U201801945,Rafael Torres Romero,2018,10,Psicología Educacional,0.76,0,0
U202501946,Giancarlo Ramirez Cruz,2025,1,Comunicación y Marketing,0.55,0,0
U202101947,Santiago Cabrera Zapata,2021,9,Comunicación y Periodismo,1,0,0
U202001948,Daniel Gomez Salas,2020,10,Administración,0.57,1,0
U201901949,Carla Lopez Valdez,2019,10,Administración,0.57,0,0
U202101950,Paula Carranza Salas,2021,8,Comunicación y Marketing,0.58,0,0
U202101951,Romina Salinas Campos,2021,8,Derecho,0.49,1,0
U201801952,Emilia Castro Cruz,2018,10,Ingeniería Industrial,0.85,0,0
U201701953,Natalia Paredes Quispe,2017,10,Comunicación Audiovisual y Medios Interactivos,0.75,0,0
U201901954,Fabrizio Vargas Campos,2019,10,Contabilidad y Finanzas,0.82,0,0
U202001955,Valentino Huamani Huamani,2020,10,Contabilidad y Finanzas,0.82,1,0
U202101956,Emilia Gomez Aguilar,2021,9,Comunicación e Imagen Empresarial,0.97,0,0
U202101957,Paula Lopez Campos,2021,9,Ingeniería de Software,0.36,0,0
U202101958,Jonatan Soto Arreola,2021,8,Relaciones Internacionales,0.64,1,0
U202001959,Gonzalo Mendoza Arreola,2020,10,Psicología Educacional,0.98,0,0
U202001960,Emilia Huamani Romero,2020,10,Ingeniería de Sistemas de Información,0.66,0,0
U202301961,Angel Reyes Paredes,2023,4,Ingeniería de Software,0.36,0,0
U201801962,Ariana Valverde Salas,2018,10,Administración y Marketing,0.78,0,0
U202401963,Cesar Torres Silva,2024,2,Ingeniería de Sistemas de Información,0.36,0,0
U202201964,Bruno Rojas Quispe,2022,7,Ingeniería de Ciberseguridad,0.63,0,0
U201901965,Lucia Vargas Paredes,2019,10,Administración y Negocios Internacionales,0.77,0,0
U202301966,Mauro Rojas Zapata,2023,5,Administración,0.84,1,0
U201901967,Daniel Cabrera Romero,2019,10,Ingeniería Civil,0.61,0,0
U202401968,Thiago Herrera Vega,2024,3,Ingeniería de Software,0.56,1,0
U201701969,Aldo Mendoza Quispe,2017,10,Comunicación e Imagen Empresarial,0.71,0,0
U201701970,Martin Valverde Vera,2017,10,Administración y Marketing,0.52,1,0
U201801971,Isabella Perez Palomino,2018,10,Relaciones Internacionales,0.81,0,0
U202201972,Laura Huamani Hernandez,2022,7,Derecho,0.59,1,0
U202501973,Paula Carranza Huamani,2025,1,Administración,0.66,0,0
U201901974,Lucia Dominguez Castañeda,2019,10,Ingeniería Civil,0.77,1,0
U202101975,Alejandro Gomez Vega,2021,8,Administración y Finanzas,0.96,0,0
U202401976,Javier Torres Arreola,2024,2,Economía y Ciencia de Datos,0.61,0,0
U202501977,Liliana Chavez Vera,2025,1,Ingeniería de Software,1,0,0
U202001978,Claudia Ramirez Castañeda,2020,10,Relaciones Internacionales,0.63,0,0
U202301979,Ignacio Rojas Ortega,2023,4,Comunicación y Marketing,0.8,0,0
U202401980,Carla Torres Vega,2024,2,Administración y Negocios Internacionales,0.29,0,0
U202001981,Santiago Garcia Zapata,2020,10,Administración y Marketing,0.96,0,0
U202301982,Roxana Carranza Hernandez,2023,5,Psicología Educacional,0.65,0,0
U202501983,Jonatan Flores Aguilar,2025,1,Administración,0.72,0,0
U201701984,Lucia Gomez Castañeda,2017,10,Derecho,0.62,1,0
U201801985,Laura Paredes Huamani,2018,10,Ingeniería de Software,0.76,0,0
U202301986,Valeria Cabrera Ortega,2023,5,Derecho,0.86,0,0
U202201987,Emilia Lopez Vega,2022,6,Ingeniería Industrial,0.67,0,0
U202101988,Romina Reyes Escobar,2021,9,Comunicación Audiovisual y Medios Interactivos,1,0,0
U202501989,Giancarlo Huamani Ortega,2025,1,Administración y Negocios Internacionales,0.08,0,0
U202401990,Laura Chavez Palomino,2024,2,Ingeniería de Software,1,0,0
U201801991,Jonatan Castro Zapata,2018,10,Administración,0.53,0,0
U202201992,Natalia Lopez Hernandez,2022,6,Administración y Finanzas,0.86,0,0
U202101993,Aldo Reyes Salas,2021,8,Administración,0.72,0,0
U202201994,Camila Torres Aguilar,2022,6,Administración y Marketing,0.84,1,0
U202401995,Marcos Reyes Huamani,2024,3,Contabilidad y Finanzas,0.81,0,0
U202201996,Valeria Herrera Silva,2022,7,Administración y Marketing,0.9,0,0
U201801997,Mateo Garcia Paredes,2018,10,Comunicación Audiovisual y Medios Interactivos,0.6,0,0
U202201998,Renata Dominguez Cruz,2022,7,Contabilidad y Administración,0.75,1,0
U202401999,Franco Herrera Huamani,2024,2,Ingeniería de Software,0.38,0,0
U202402000,Roxana Rojas Zapata,2024,3,Comunicación y Marketing,0.79,0,0
U202202001,Camila Castro Quispe,2022,6,Ingeniería de Software,0.77,0,0
U201702002,Natalia Lopez Paredes,2017,10,Relaciones Internacionales,0.5,0,0
U201702003,Lucia Mendoza Huamani,2017,10,Economía y Ciencia de Datos,0.75,0,0
U202002004,Camila Alvarez Ortega,2020,10,Ingeniería Industrial,0.15,0,0
U201802005,Alonso Soto Palomino,2018,10,Contabilidad y Administración,0.68,0,0
U201902006,Carla Reyes Paredes,2019,10,Administración y Marketing,0.87,0,0
U202102007,Bruno Mendoza Salas,2021,9,Ingeniería de Ciberseguridad,0.79,0,0
U202102008,Angel Morales Escobar,2021,9,Economía y Ciencia de Datos,0.88,0,0
U201702009,Daniel Castro Quispe,2017,10,Comunicación y Marketing,0.33,0,0
U202202010,Alonso Flores Rivera,2022,7,Comunicación y Marketing,0.27,0,0
U202502011,Isabella Huamani Hernandez,2025,1,Derecho,0.87,0,0
U202502012,Jonatan Perez Castañeda,2025,1,Psicología Educacional,0.43,0,0
U201802013,Alonso Diaz Cruz,2018,10,Relaciones Internacionales,0.51,0,0
U201702014,Sofia Perez Vega,2017,10,Comunicación Audiovisual y Medios Interactivos,0.59,0,0
U202502015,Jonatan Flores Cruz,2025,1,Derecho,0.76,0,0
U201702016,Liliana Lopez Vega,2017,10,Psicología Educacional,0.41,1,0
U201802017,Ignacio Diaz Valdez,2018,10,Comunicación y Marketing,0.36,0,0
U201902018,Martin Rojas Ortega,2019,10,Comunicación y Marketing,0.57,0,0
U202502019,Mateo Carranza Mamani,2025,1,Ingeniería de Sistemas de Información,0.94,0,0
U201802020,Matias Flores Palomino,2018,10,Ingeniería de Gestión Empresarial,0.49,0,0
U202002021,Roxana Soto Zapata,2020,10,Comunicación y Marketing,0.62,0,0
U201902022,Elisa Soto Campos,2019,10,Administración,0.73,0,0
U201802023,Andrea Ramirez Vega,2018,10,Ingeniería de Ciberseguridad,0.8,0,0
U202402024,Carla Paredes Arreola,2024,3,Ingeniería Civil,0.84,0,0
U202102025,Giancarlo Gomez Mamani,2021,8,Comunicación e Imagen Empresarial,0.59,0,0
U202002026,Claudia Castro Hernandez,2020,10,Administración,0.47,0,0
U202302027,Elisa Rojas Mamani,2023,4,Derecho,0.5,0,0
U202102028,Mateo Cabrera Vega,2021,8,Administración y Finanzas,0.8,0,0
U201802029,Daniel Castro Aguilar,2018,10,Administración y Negocios Internacionales,0.77,0,0
U201902030,Javier Cabrera Arreola,2019,10,Comunicación y Periodismo,0.45,0,0
U202302031,Mariana Medina Vega,2023,4,Contabilidad y Finanzas,0.51,0,0
U202502032,Romina Cabrera Campos,2025,1,Ingeniería Industrial,0.63,0,0
U202202033,Mariana Huamani Castañeda,2022,6,Administración,0.4,0,0
U201902034,Rafael Lopez Romero,2019,10,Administración y Negocios Internacionales,0.65,0,0
U201902035,Giancarlo Vargas Romero,2019,10,Administración y Negocios Internacionales,0.63,0,0
U201702036,Mateo Cabrera Mamani,2017,10,Administración y Finanzas,0.68,0,0
U201802037,Sebastian Reyes Paredes,2018,10,Psicología Educacional,0.99,0,0
U202502038,Ignacio Mendoza Valdez,2025,1,Derecho,0.47,0,0
U201802039,Laura Huamani Paredes,2018,10,Comunicación Audiovisual y Medios Interactivos,1,1,0
U202402040,Martin Valverde Zapata,2024,2,Administración y Finanzas,0.46,0,0
U202202041,Emilia Carranza Quispe,2022,6,Administración y Finanzas,0.54,1,0
U201702042,Pablo Torres Delgado,2017,10,Ingeniería de Sistemas de Información,0.38,1,0
U202502043,Carla Castro Paredes,2025,1,Derecho,0.92,0,0
U201702044,Bruno Medina Aguilar,2017,10,Administración,0.66,0,0
U202402045,Valentino Soto Romero,2024,2,Psicología Educacional,0.88,0,0
U201702046,Gonzalo Carranza Silva,2017,10,Ingeniería Civil,0.65,0,0
U201902047,Natalia Dominguez Aguilar,2019,10,Comunicación y Marketing,0.46,0,0
U201902048,Isabella Valverde Romero,2019,10,Administración y Marketing,0.8,0,0
U202302049,Sebastian Medina Ortega,2023,5,Administración y Negocios Internacionales,0.83,0,0
U201702050,Santiago Chavez Hernandez,2017,10,Ingeniería de Gestión Empresarial,0.32,0,0
U202402051,Lucia Ramirez Cruz,2024,2,Ingeniería de Ciberseguridad,0.47,0,0
U202402052,Gabriela Chavez Vera,2024,3,Ingeniería de Gestión Empresarial,0.5,0,0
U201702053,Santiago Dominguez Aguilar,2017,10,Derecho,0.57,0,0
U202302054,Laura Cabrera Salas,2023,4,Ingeniería Civil,0.62,0,0
U202302055,Marcos Torres Vega,2023,5,Derecho,0.93,1,0
U202202056,Daniel Gomez Valdez,2022,7,Comunicación Audiovisual y Medios Interactivos,0.83,0,0
U201902057,Pablo Ramirez Ortega,2019,10,Ingeniería Civil,0.82,0,0
U202302058,Natalia Paredes Cruz,2023,4,Psicología Educacional,0.54,0,0
U201802059,Valentino Huamani Zapata,2018,10,Comunicación Audiovisual y Medios Interactivos,0.64,0,0
U201902060,Sofia Paredes Ibarra,2019,10,Comunicación y Periodismo,0.68,0,0
U202302061,Aldo Valverde Castañeda,2023,4,Comunicación e Imagen Empresarial,0.63,1,0
U202402062,Ariana Lopez Aguilar,2024,3,Ingeniería Civil,0.62,0,0
U202102063,Claudia Garcia Palomino,2021,9,Administración y Marketing,0.55,0,0
U201902064,Elisa Morales Escobar,2019,10,Ingeniería de Gestión Empresarial,1,0,0
U201902065,Gabriela Perez Paredes,2019,10,Administración y Marketing,0.67,0,0
U202302066,Franco Rojas Campos,2023,5,Economía y Ciencia de Datos,0.65,1,0
U202502067,Valentino Paredes Paredes,2025,1,Administración y Finanzas,0.89,0,0
U202002068,Noelia Morales Hernandez,2020,10,Ingeniería Industrial,0.96,0,0
U202102069,Roxana Diaz Paredes,2021,8,Derecho,0.56,0,0
U202402070,Isabella Alvarez Aguilar,2024,3,Contabilidad y Administración,0.31,1,0
U202102071,Franco Paredes Quispe,2021,9,Administración y Negocios Internacionales,0.95,0,0
U201702072,Mauro Dominguez Delgado,2017,10,Ingeniería de Software,0.92,0,0
U202302073,Ariana Chavez Salas,2023,5,Comunicación e Imagen Empresarial,0.88,0,0
U202002074,Valeria Dominguez Huamani,2020,10,Comunicación e Imagen Empresarial,0.59,1,0
U202302075,Giancarlo Lopez Palomino,2023,4,Ingeniería Industrial,0.6,0,0
U201902076,Bruno Salinas Valdez,2019,10,Comunicación Audiovisual y Medios Interactivos,0.52,0,0
U202302077,Abril Soto Zapata,2023,5,Psicología Educacional,0.47,0,0
U202502078,Camila Perez Romero,2025,1,Contabilidad y Finanzas,0.77,0,0
U202202079,Rafael Chavez Valdez,2022,7,Ingeniería de Gestión Empresarial,0.64,0,0
U202502080,Angel Salinas Zapata,2025,1,Ingeniería de Software,0.44,0,0
U202202081,Sofia Diaz Ibarra,2022,7,Ingeniería Civil,0.61,0,0
U202102082,Fabrizio Herrera Vera,2021,9,Economía y Ciencia de Datos,0.67,0,0
U202302083,Valentino Paredes Delgado,2023,5,Administración,0.77,0,0
U202002084,Roxana Alvarez Silva,2020,10,Ingeniería de Ciberseguridad,0.61,0,0
U202102085,Natalia Diaz Hernandez,2021,9,Contabilidad y Finanzas,0.41,0,0
U201902086,Javier Perez Valdez,2019,10,Comunicación Audiovisual y Medios Interactivos,0.59,0,0
U201902087,Lucia Lopez Mamani,2019,10,Relaciones Internacionales,0.41,0,0
U202102088,Ariana Rojas Romero,2021,8,Ingeniería de Sistemas de Información,0.48,0,0
U202402089,Thiago Herrera Vega,2024,2,Economía y Ciencia de Datos,0.68,0,0
U202002090,Isabella Gomez Ortega,2020,10,Ingeniería de Software,0.86,0,0
U201702091,Martin Chavez Mamani,2017,10,Comunicación Audiovisual y Medios Interactivos,0.87,0,0
U201802092,Thiago Diaz Huamani,2018,10,Comunicación y Marketing,0.53,0,0
U201702093,Cesar Gomez Palomino,2017,10,Ingeniería Industrial,1,0,0
U202402094,Abril Cabrera Rivera,2024,3,Psicología Educacional,0.36,0,0
U201902095,Jonatan Salinas Palomino,2019,10,Comunicación y Marketing,0.65,0,0
U201702096,Javier Gomez Silva,2017,10,Ingeniería de Sistemas de Información,0.87,0,0
U202102097,Jonatan Dominguez Salas,2021,8,Ingeniería de Gestión Empresarial,0.74,1,0
U201702098,Gonzalo Perez Quispe,2017,10,Contabilidad y Administración,0.9,0,0
U201702099,Mariana Rojas Salas,2017,10,Comunicación y Marketing,0.52,0,0
U201902100,Lucia Torres Vera,2019,10,Administración y Finanzas,0.69,0,0
U202102101,Renata Paredes Mamani,2021,8,Administración y Finanzas,0.61,0,0
U201802102,Santiago Flores Ibarra,2018,10,Ingeniería Industrial,0.67,0,0
U202002103,Marcos Rojas Arreola,2020,10,Ingeniería de Gestión Empresarial,0.59,0,0
U202302104,Thiago Ramirez Mamani,2023,4,Relaciones Internacionales,0.61,0,0
U202302105,Lucia Rojas Vega,2023,4,Ingeniería Civil,1,1,0
U202002106,Gonzalo Dominguez Paredes,2020,10,Ingeniería Civil,0.55,0,0
U201902107,Isabella Mendoza Quispe,2019,10,Comunicación Audiovisual y Medios Interactivos,0.45,0,0
U202002108,Lucia Alvarez Romero,2020,10,Contabilidad y Administración,0.74,0,0
U202102109,Santiago Castro Hernandez,2021,8,Ingeniería de Software,0.61,0,0
U201702110,Valentino Rojas Salas,2017,10,Comunicación y Marketing,0.45,0,0
U201802111,Sofia Valverde Ortega,2018,10,Administración,0.55,0,0
U202302112,Matias Mendoza Zapata,2023,5,Ingeniería de Ciberseguridad,0.47,0,0
U202002113,Jonatan Salinas Ibarra,2020,10,Administración,0.63,0,0
U202302114,Martin Morales Mamani,2023,5,Economía y Ciencia de Datos,1,0,0
U202002115,Alonso Perez Paredes,2020,10,Ingeniería Industrial,0.78,0,0
U202202116,Santiago Soto Romero,2022,6,Comunicación y Marketing,0.42,0,0
U201902117,Fabrizio Alvarez Arreola,2019,10,Administración y Marketing,0.6,0,0
U202502118,Sebastian Mendoza Salas,2025,1,Derecho,1,0,0
U201702119,Angel Vargas Quispe,2017,10,Contabilidad y Administración,0.36,1,0
U202302120,Fabrizio Gomez Aguilar,2023,5,Comunicación y Periodismo,0.7,0,0
U202402121,Mateo Ramirez Hernandez,2024,2,Comunicación y Marketing,0.83,0,0
U202502122,Franco Chavez Silva,2025,1,Ingeniería Civil,0.3,0,0
U201702123,Lucia Morales Ibarra,2017,10,Comunicación e Imagen Empresarial,0.54,0,0
U201702124,Natalia Mendoza Aguilar,2017,10,Administración,0.43,0,0
U202302125,Mateo Herrera Escobar,2023,4,Administración y Marketing,1,0,0
